"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"1305","K08517",1,0.997893355592799,0,1
"1306","K08518",1,0.998827266492508,0,1
"1307","K08524",1,0.997886086112312,0,1
"1308","K08546",1,0.998751953812932,0,1
"1309","K08548",1,0.998096593614387,0,1
"1310","K08568",1,0.99663903337543,0,1
"1311","K08574",1,0.998299980182101,0,1
"1312","K08582",1,0.998730978767159,0,1
"1313","K08592",1,0.996925845046036,0,2
"1314","K08596",1,0.997256529081536,0,2
"1315","K08601",1,0.995039685822157,0,4
"1316","K08606",1,0.998785686988426,0,1
"1317","K08608",1,0.998828591533243,0,1
"1318","K08618",1,0.998954939255022,0,1
"1319","K08621",1,0.994267867228796,0,5
"1320","K08624",1,0.999063226343253,0,1
"1321","K08631",1,0.998979346695621,0,1
"1322","K08653",1,0.998770511552949,0,1
"1323","K08654",1,0.998734586478384,0,1
"1324","K08656",1,0.998689813977704,0,1
"1325","K08660",1,0.998755160689745,0,1
"1326","K08675",1,0.998647009626336,0,1
"1327","K08678",1,0.998747620773554,0,1
"1328","K08707",1,0.998574135955929,0,1
"1329","K08726",1,0.99836022814714,0,1
"1330","K08729",1,0.998468372181818,0,1
"1331","K08730",1,0.998648352096427,0,1
"1332","K08735",1,0.998932097111463,0,1
"1333","K08737",1,0.998870478086314,0,1
"1334","K08738",1,0.996158957511467,0,1
"1335","K08744",1,0.998048283231055,0,1
"1336","K08745",1,0.998379525065064,0,1
"1337","K08762",1,0.997947466150378,0,1
"1338","K08764",1,0.998578436919357,0,1
"1339","K08765",1,0.997342130766752,0,2
"1340","K08766",1,0.998393924040936,0,1
"1341","K08773",1,0.9985853447965,0,1
"1342","K08775",1,0.998783753916941,0,1
"1343","K08789",1,0.998841281774369,0,1
"1344","K08790",1,0.99865052873104,0,1
"1345","K08791",1,0.998209859168481,0,1
"1346","K08793",1,0.99859349359843,0,1
"1347","K08794",1,0.998628774339161,0,1
"1348","K08796",1,0.998811588409056,0,1
"1349","K08797",1,0.998575526409909,0,1
"1350","K08798",1,0.998871340034322,0,1
"1351","K08799",1,0.998757428492454,0,1
"1352","K08802",1,0.998474103291012,0,1
"1353","K08804",1,0.998361125539862,0,1
"1354","K08805",1,0.996392937001688,0,2
"1355","K08807",1,0.998520904095674,0,1
"1356","K08813",1,0.998517148060547,0,1
"1357","K08815",1,0.998674507409507,0,1
"1358","K08816",1,0.998253884904456,0,1
"1359","K08817",1,0.998306483223298,0,1
"1360","K08818",1,0.998476041274096,0,1
"1361","K08819",1,0.998263413827424,0,1
"1362","K08821",1,0.99877611381463,0,1
"1363","K08823",1,0.998247835903768,0,1
"1364","K08824",1,0.997153553149407,0,2
"1365","K08825",1,0.998601982091999,0,1
"1366","K08826",1,0.998648030961413,0,1
"1367","K08827",1,0.998563140176717,0,1
"1368","K08829",1,0.998487415049779,0,1
"1369","K08830",1,0.998274426129404,0,1
"1370","K08833",1,0.998807983126917,0,1
"1371","K08834",1,0.997828954507746,0,2
"1372","K08835",1,0.99880467178951,0,1
"1373","K08836",1,0.998318167748205,0,1
"1374","K08837",1,0.998330469106727,0,1
"1375","K08838",1,0.99835995929129,0,1
"1376","K08840",1,0.99874031108125,0,1
"1377","K08842",1,0.998277354865505,0,1
"1378","K08844",1,0.997505444422991,0,2
"1379","K08851",1,0.995329551738439,0,1
"1380","K08852",1,0.997440713279843,0,2
"1381","K08855",1,0.99873034411499,0,1
"1382","K08857",1,0.99731897244841,0,2
"1383","K08860",1,0.998741393270998,0,1
"1384","K08864",1,0.99876216906969,0,1
"1385","K08867",1,0.998765026333425,0,1
"1386","K08868",1,0.998834673113532,0,1
"1387","K08871",1,0.998778108005282,0,1
"1388","K08872",1,0.998322723872431,0,1
"1389","K08873",1,0.999058062773066,0,1
"1390","K08874",1,0.99921286908461,0,1
"1391","K08876",1,0.998655454225932,0,1
"1392","K08878",1,0.998810581246539,0,1
"1393","K08883",1,0.998428001456044,0,1
"1394","K08886",1,0.997442445651484,0,2
"1395","K08889",1,0.998766621785127,0,1
"1396","K08892",1,0.998063882805115,0,1
"1397","K08900",1,0.997848616346697,0,1
"1398","K08955",1,0.998587555371245,0,1
"1399","K08956",1,0.998521907101501,0,1
"1400","K08957",1,0.994216255006943,0,2
"1401","K08958",1,0.998652466547246,0,1
"1402","K08961",1,0.997537087434974,0,2
"1403","K08967",1,0.998222996199344,0,1
"1404","K09022",1,0.998237084543354,0,1
"1405","K09026",1,0.996527747691574,0,1
"1406","K09027",1,0.997020881084389,0,1
"1407","K09037",1,0.99519705941031,0,1
"1408","K09048",1,0.99659367982118,0,2
"1409","K09057",1,0.995763738750574,0,1
"1410","K09073",1,0.995540095367316,0,1
"1411","K09084",1,0.996287712663855,0,1
"1412","K09093",1,0.997592627531882,0,2
"1413","K09097",1,0.998460573821229,0,1
"1414","K09098",1,0.998906644090003,0,1
"1415","K09106",1,0.998376831010198,0,1
"1416","K09113",1,0.997011908419323,0,2
"1417","K09140",1,0.998760848301958,0,1
"1418","K09176",1,0.998777602915721,0,1
"1419","K09188",1,0.999016159860577,0,1
"1420","K09189",1,0.998779747297022,0,1
"1421","K09191",1,0.996194156990113,0,2
"1422","K09193",1,0.998232289773662,0,1
"1423","K09194",1,0.996469533516113,0,1
"1424","K09195",1,0.998750873595731,0,1
"1425","K09199",1,0.996126935330394,0,1
"1426","K09201",1,0.997904273216288,0,1
"1427","K09206",1,0.996281227771666,0,1
"1428","K09207",1,0.99276052033904,0,2
"1429","K09208",1,0.995390142725432,0,1
"1430","K09209",1,0.998141194408784,0,1
"1431","K09210",1,0.998076317996698,0,1
"1432","K09216",1,0.998246824343691,0,1
"1433","K09223",1,0.997668899438709,0,1
"1434","K09228",1,0.9768233023122,0,12
"1435","K09232",1,0.998716329381856,0,1
"1436","K09233",1,0.998226786126318,0,1
"1437","K09256",1,0.995804044166082,0,1
"1438","K09257",1,0.998747620773554,0,1
"1439","K09258",1,0.99641489742663,0,2
"1440","K09260",1,0.998749087483344,0,1
"1441","K09267",1,0.986099785030474,0,3
"1442","K09270",1,0.995828152008279,0,1
"1443","K09272",1,0.998639104942888,0,1
"1444","K09273",1,0.995432790598646,0,1
"1445","K09275",1,0.998696971069135,0,1
"1446","K09276",1,0.998228785300442,0,1
"1447","K09283",1,0.99832527799227,0,1
"1448","K09288",1,0.9984551014146,0,1
"1449","K09291",1,0.99899362694597,0,1
"1450","K09304",1,0.996239999648461,0,1
"1451","K09309",1,0.998251538702282,0,1
"1452","K09313",1,0.998683307817338,0,1
"1453","K09321",1,0.995705897710131,0,1
"1454","K09322",1,0.996413745049837,0,2
"1455","K09324",1,0.998191876477581,0,1
"1456","K09326",1,0.997895473894807,0,1
"1457","K09328",1,0.997743686190519,0,1
"1458","K09339",1,0.996521216962818,0,2
"1459","K09345",1,0.996101436917209,0,1
"1460","K09349",1,0.995533043829672,0,1
"1461","K09355",1,0.998403094737154,0,1
"1462","K09361",1,0.996277982765674,0,1
"1463","K09365",1,0.99194433159143,0,2
"1464","K09366",1,0.996006454236351,0,1
"1465","K09370",1,0.998825991599309,0,1
"1466","K09371",1,0.998687951082971,0,1
"1467","K09372",1,0.997805528153565,0,1
"1468","K09377",1,0.990799766588059,0,3
"1469","K09381",1,0.993854755457644,0,3
"1470","K09392",1,0.998627689039112,0,1
"1471","K09396",1,0.996182055055387,0,1
"1472","K09402",1,0.997976607468328,0,1
"1473","K09403",1,0.998260777069686,0,1
"1474","K09404",1,0.998277637259097,0,1
"1475","K09405",1,0.995563575167703,0,1
"1476","K09407",1,0.998233135579482,0,1
"1477","K09408",1,0.996610708828569,0,1
"1478","K09414",1,0.998490765553156,0,1
"1479","K09428",1,0.998569130269766,0,1
"1480","K09431",1,0.998495720710434,0,1
"1481","K09435",1,0.998206460350816,0,1
"1482","K09441",1,0.998747061417818,0,1
"1483","K09451",1,0.998778738909117,0,1
"1484","K09454",1,0.998518250205344,0,1
"1485","K09455",1,0.998497239515423,0,1
"1486","K09479",1,0.99865997125382,0,1
"1487","K09481",1,0.997042443237791,0,1
"1488","K09485",1,0.998736319954576,0,1
"1489","K09486",1,0.998847432444566,0,1
"1490","K09487",1,0.998517515697084,0,1
"1491","K09490",1,0.997974847755374,0,1
"1492","K09492",1,0.998252396700102,0,1
"1493","K09493",1,0.998332278293489,0,1
"1494","K09494",1,0.998346569500703,0,1
"1495","K09495",1,0.99869314260982,0,1
"1496","K09496",1,0.998466619996849,0,1
"1497","K09497",1,0.996686779822416,0,2
"1498","K09498",1,0.998833658822919,0,1
"1499","K09499",1,0.998335098409718,0,1
"1500","K09500",1,0.998450796602436,0,1
"1501","K09502",1,0.998619845114927,0,1
"1502","K09503",1,0.998442866582937,0,1
"1503","K09504",1,0.998444139414791,0,1
"1504","K09506",1,0.996521543403838,0,1
"1505","K09508",1,0.995397257971339,0,1
"1506","K09510",1,0.99777140655185,0,1
"1507","K09512",1,0.998501778142933,0,1
"1508","K09515",1,0.997429105161972,0,1
"1509","K09517",1,0.998348043314547,0,1
"1510","K09518",1,0.998604921258996,0,1
"1511","K09519",1,0.99821632187002,0,1
"1512","K09521",1,0.998655250124058,0,1
"1513","K09522",1,0.998615895336561,0,1
"1514","K09523",1,0.998557591980553,0,1
"1515","K09524",1,0.998240391398682,0,1
"1516","K09527",1,0.998555108448345,0,1
"1517","K09528",1,0.998196766058723,0,1
"1518","K09529",1,0.997299236695081,0,1
"1519","K09530",1,0.998830737820036,0,1
"1520","K09533",1,0.999085151582991,0,1
"1521","K09534",1,0.99848933106044,0,1
"1522","K09537",1,0.99784999959249,0,1
"1523","K09539",1,0.996601565385558,0,1
"1524","K09540",1,0.998682692546842,0,1
"1525","K09550",1,0.996311431746446,0,1
"1526","K09552",1,0.998711339768973,0,1
"1527","K09553",1,0.998323997407729,0,1
"1528","K09554",1,0.998371021980963,0,1
"1529","K09560",1,0.998472551080617,0,1
"1530","K09561",1,0.998201899014882,0,1
"1531","K09562",1,0.998253053481433,0,1
"1532","K09564",1,0.995574128151017,0,1
"1533","K09566",1,0.998624147533187,0,1
"1534","K09567",1,0.99824530891035,0,1
"1535","K09568",1,0.997995100426015,0,1
"1536","K09569",1,0.993695075285407,0,3
"1537","K09570",1,0.998189075791888,0,1
"1538","K09571",1,0.998368916888655,0,1
"1539","K09574",1,0.998276513952927,0,1
"1540","K09577",1,0.99061243666087,0,3
"1541","K09578",1,0.997343383724622,0,1
"1542","K09580",1,0.998350134548108,0,1
"1543","K09582",1,0.998303662499088,0,1
"1544","K09583",1,0.998797430422972,0,1
"1545","K09584",1,0.996365781548545,0,2
"1546","K09585",1,0.998598932769555,0,1
"1547","K09586",1,0.996901185522174,0,1
"1548","K09592",1,0.99873705578792,0,1
"1549","K09593",1,0.998274480284842,0,1
"1550","K09597",1,0.998296663228554,0,1
"1551","K09602",1,0.998238196010408,0,1
"1552","K09606",1,0.998803763663234,0,1
"1553","K09608",1,0.998768696799274,0,1
"1554","K09611",1,0.998430931124626,0,1
"1555","K09613",1,0.99822612791964,0,1
"1556","K09627",1,0.994996708109095,0,2
"1557","K09637",1,0.998798441874685,0,1
"1558","K09640",1,0.995277823128973,0,3
"1559","K09648",1,0.997701174370968,0,1
"1560","K09654",1,0.998257394658947,0,1
"1561","K09657",1,0.997465348333201,0,2
"1562","K09658",1,0.996021055307673,0,1
"1563","K09659",1,0.995528340884815,0,1
"1564","K09663",1,0.997716552520512,0,1
"1565","K09666",1,0.99832527799227,0,1
"1566","K09667",1,0.998649841929642,0,1
"1567","K09668",1,0.998791112524901,0,1
"1568","K09848",1,0.987704108886676,0,7
"1569","K09851",1,0.998669275428894,0,1
"1570","K09855",1,0.99790219238682,0,1
"1571","K09866",1,0.996093648372278,0,2
"1572","K09881",1,0.998322168939322,0,1
"1573","K10051",1,0.99538658403726,0,1
"1574","K10062",1,0.998594990077065,0,1
"1575","K10080",1,0.998457740991744,0,1
"1576","K10082",1,0.998247518171618,0,1
"1577","K10086",1,0.998734755854897,0,1
"1578","K10087",1,0.998313557531384,0,1
"1579","K10088",1,0.996289191340049,0,2
"1580","K10106",1,0.998262586145463,0,1
"1581","K10130",1,0.998823236897506,0,1
"1582","K10141",1,0.99842878240868,0,1
"1583","K10143",1,0.998750665076711,0,1
"1584","K10151",1,0.996527747691574,0,1
"1585","K10153",1,0.996544742590894,0,2
"1586","K10158",1,0.996196775303417,0,2
"1587","K10175",1,0.997132295404168,0,2
"1588","K10249",1,0.998239747405773,0,1
"1589","K10251",1,0.998419234084772,0,1
"1590","K10252",1,0.998407808655657,0,1
"1591","K10260",1,0.993771666674135,0,4
"1592","K10263",1,0.998031452379648,0,1
"1593","K10264",1,0.99817914470446,0,1
"1594","K10268",1,0.996039775156234,0,2
"1595","K10271",1,0.998315618881662,0,1
"1596","K10272",1,0.998740368561144,0,1
"1597","K10273",1,0.998338705792531,0,1
"1598","K10276",1,0.998780572644505,0,1
"1599","K10277",1,0.996677174710077,0,1
"1600","K10278",1,0.998234711329092,0,1
"1601","K10280",1,0.995920582883474,0,1
"1602","K10284",1,0.9982161780775,0,1
"1603","K10290",1,0.99712608878774,0,1
"1604","K10291",1,0.998213200872221,0,1
"1605","K10297",1,0.998822800973622,0,1
"1606","K10303",1,0.998201613880209,0,1
"1607","K10307",1,0.997441602610898,0,1
"1608","K10312",1,0.995250866365738,0,1
"1609","K10316",1,0.998629134663076,0,1
"1610","K10317",1,0.997995767538934,0,1
"1611","K10335",1,0.997459787926249,0,1
"1612","K10343",1,0.99733166499685,0,1
"1613","K10349",1,0.991096956946475,0,4
"1614","K10350",1,0.997408898754765,0,2
"1615","K10352",1,0.998906644090003,0,1
"1616","K10356",1,0.99098092236267,0,5
"1617","K10357",1,0.997682241530947,0,2
"1618","K10358",1,0.998803858593925,0,1
"1619","K10359",1,0.995938299467252,0,3
"1620","K10360",1,0.999015210719145,0,1
"1621","K10361",1,0.999043452259562,0,1
"1622","K10362",1,0.999006153290154,0,1
"1623","K10364",1,0.998247720361018,0,1
"1624","K10365",1,0.998213736039126,0,1
"1625","K10366",1,0.999139684677772,0,1
"1626","K10369",1,0.994471149670369,0,4
"1627","K10370",1,0.998240525150873,0,1
"1628","K10373",1,0.989318999742282,0,3
"1629","K10374",1,0.984081257068587,0,4
"1630","K10380",1,0.99888136404168,0,1
"1631","K10390",1,0.99805878472267,0,1
"1632","K10392",1,0.998964491488675,0,1
"1633","K10393",1,0.998657680486368,0,1
"1634","K10394",1,0.998704672839353,0,1
"1635","K10395",1,0.998806011620929,0,1
"1636","K10396",1,0.998948954926196,0,1
"1637","K10397",1,0.997075452577031,0,2
"1638","K10398",1,0.998747570139517,0,1
"1639","K10399",1,0.998775466721107,0,1
"1640","K10400",1,0.998941231445199,0,1
"1641","K10401",1,0.997310751435224,0,2
"1642","K10402",1,0.996606312463428,0,2
"1643","K10404",1,0.998808724456851,0,1
"1644","K10406",1,0.996757470310746,0,2
"1645","K10407",1,0.998793893383295,0,1
"1646","K10408",1,0.985703310241045,0,16
"1647","K10409",1,0.998795430872555,0,1
"1648","K10410",1,0.998114220936762,0,1
"1649","K10411",1,0.998610679841585,0,1
"1650","K10412",1,0.996202885775364,0,1
"1651","K10413",1,0.999232529600522,0,1
"1652","K10414",1,0.999129928157178,0,1
"1653","K10415",1,0.998788127687847,0,1
"1654","K10416",1,0.99837943196502,0,1
"1655","K10417",1,0.99864085151868,0,1
"1656","K10418",1,0.997440870402288,0,1
"1657","K10419",1,0.993521659954463,0,2
"1658","K10421",1,0.998850423633477,0,1
"1659","K10423",1,0.998826083678366,0,1
"1660","K10424",1,0.998693513870377,0,1
"1661","K10425",1,0.997618449277075,0,1
"1662","K10426",1,0.998453145106819,0,1
"1663","K10434",1,0.998259607860933,0,1
"1664","K10436",1,0.99787827504431,0,1
"1665","K10442",1,0.99337786937626,0,2
"1666","K10443",1,0.998248645773817,0,1
"1667","K10450",1,0.99633827151091,0,1
"1668","K10455",1,0.996912434731764,0,1
"1669","K10457",1,0.998770653156162,0,1
"1670","K10477",1,0.995258031390014,0,1
"1671","K10478",1,0.98680566100608,0,3
"1672","K10480",1,0.99844462897384,0,1
"1673","K10482",1,0.998294631222453,0,1
"1674","K10484",1,0.99828478222865,0,1
"1675","K10485",1,0.998279875429736,0,1
"1676","K10487",1,0.998812848770015,0,1
"1677","K10532",1,0.998737258507461,0,1
"1678","K10567",1,0.998358438966025,0,1
"1679","K10570",1,0.995937598734744,0,1
"1680","K10573",1,0.998051365373378,0,1
"1681","K10577",1,0.996373691399045,0,2
"1682","K10578",1,0.998204678503088,0,1
"1683","K10581",1,0.998652049675501,0,1
"1684","K10582",1,0.998334598644981,0,1
"1685","K10583",1,0.998155880315085,0,1
"1686","K10584",1,0.998090989342438,0,1
"1687","K10586",1,0.999047911572331,0,1
"1688","K10587",1,0.998322644512492,0,1
"1689","K10590",1,0.99894295733183,0,1
"1690","K10592",1,0.999090702684488,0,1
"1691","K10593",1,0.997746668967945,0,2
"1692","K10595",1,0.999071108402502,0,1
"1693","K10596",1,0.998778598752244,0,1
"1694","K10597",1,0.998846398384792,0,1
"1695","K10598",1,0.997119836507023,0,2
"1696","K10600",1,0.997912099654247,0,1
"1697","K10601",1,0.998375812355217,0,1
"1698","K10605",1,0.998760963435478,0,1
"1699","K10608",1,0.998894086765668,0,1
"1700","K10609",1,0.997566450419381,0,2
"1701","K10611",1,0.995636104386976,0,1
"1702","K10612",1,0.998763341969349,0,1
"1703","K10615",1,0.998839696777733,0,1
"1704","K10626",1,0.998944775583011,0,1
"1705","K10627",1,0.998341504164469,0,1
"1706","K10628",1,0.997526069489691,0,1
"1707","K10630",1,0.998798878838884,0,1
"1708","K10631",1,0.998337526386415,0,1
"1709","K10632",1,0.998785645318491,0,1
"1710","K10637",1,0.997907584103977,0,1
"1711","K10638",1,0.997036890443785,0,2
"1712","K10640",1,0.998247171449519,0,1
"1713","K10641",1,0.998776085691207,0,1
"1714","K10643",1,0.998766920578413,0,1
"1715","K10644",1,0.99868424456861,0,1
"1716","K10645",1,0.993603469659031,0,5
"1717","K10646",1,0.998455199208095,0,1
"1718","K10656",1,0.993317299320464,0,3
"1719","K10659",1,0.998241217561725,0,1
"1720","K10666",1,0.998021433011172,0,1
"1721","K10667",1,0.998315312116707,0,1
"1722","K10683",1,0.998272138238738,0,1
"1723","K10685",1,0.998672369223455,0,1
"1724","K10686",1,0.998462428298193,0,1
"1725","K10687",1,0.998247084720044,0,1
"1726","K10691",1,0.999224361953272,0,1
"1727","K10696",1,0.998760833905851,0,1
"1728","K10699",1,0.998794291782256,0,1
"1729","K10703",1,0.998665536867379,0,1
"1730","K10706",1,0.998953946557144,0,1
"1731","K10727",1,0.993914853220257,0,2
"1732","K10728",1,0.998399549390129,0,1
"1733","K10730",1,0.99872900785811,0,1
"1734","K10735",1,0.997883495493106,0,1
"1735","K10736",1,0.998740788293491,0,1
"1736","K10740",1,0.99716217933583,0,1
"1737","K10743",1,0.998125036448318,0,1
"1738","K10744",1,0.99835206214512,0,1
"1739","K10747",1,0.998698530179954,0,1
"1740","K10750",1,0.998256421579814,0,1
"1741","K10752",1,0.998541413501189,0,1
"1742","K10753",1,0.997819266372707,0,1
"1743","K10754",1,0.99762200673943,0,2
"1744","K10755",1,0.996746750823623,0,2
"1745","K10756",1,0.998217174736168,0,1
"1746","K10758",1,0.998776928956002,0,1
"1747","K10767",1,0.997343383724622,0,1
"1748","K10768",1,0.99820055702429,0,1
"1749","K10770",1,0.998059596395893,0,1
"1750","K10771",1,0.996011481138084,0,2
"1751","K10776",1,0.998660415096717,0,1
"1752","K10779",1,0.998791429669689,0,1
"1753","K10798",1,0.99759087672607,0,2
"1754","K10799",1,0.998839903161708,0,1
"1755","K10801",1,0.997303222280827,0,1
"1756","K10803",1,0.998468566769902,0,1
"1757","K10807",1,0.997560400434795,0,2
"1758","K10808",1,0.993918269769438,0,2
"1759","K10809",1,0.99888775189072,0,1
"1760","K10838",1,0.998709261030178,0,1
"1761","K10839",1,0.998668536324417,0,1
"1762","K10841",1,0.99872191356255,0,1
"1763","K10842",1,0.998302875972798,0,1
"1764","K10846",1,0.997201898688867,0,2
"1765","K10847",1,0.997410534943146,0,1
"1766","K10848",1,0.997734652387927,0,2
"1767","K10849",1,0.998265766360279,0,1
"1768","K10862",1,0.996124342669405,0,2
"1769","K10864",1,0.998628232501576,0,1
"1770","K10865",1,0.998574677591526,0,1
"1771","K10866",1,0.998921509088144,0,1
"1772","K10867",1,0.998791305585246,0,1
"1773","K10870",1,0.998266468437172,0,1
"1774","K10876",1,0.998698495037412,0,1
"1775","K10877",1,0.99875586782635,0,1
"1776","K10879",1,0.997954579418237,0,1
"1777","K10881",1,0.997585041765926,0,1
"1778","K10882",1,0.998265120512683,0,1
"1779","K10884",1,0.998625253908497,0,1
"1780","K10885",1,0.998792462922396,0,1
"1781","K10886",1,0.998333270318329,0,1
"1782","K10888",1,0.99889668058177,0,1
"1783","K10891",1,0.998931184262152,0,1
"1784","K10895",1,0.998954117477253,0,1
"1785","K10896",1,0.998673754419729,0,1
"1786","K10897",1,0.998752456315218,0,1
"1787","K10899",1,0.998338537019167,0,1
"1788","K10902",1,0.998744998874442,0,1
"1789","K10905",1,0.9983372742686,0,1
"1790","K10908",1,0.998748558209508,0,1
"1791","K10951",1,0.996792404954272,0,2
"1792","K10956",1,0.998376089991044,0,1
"1793","K10976",1,0.99865997125382,0,1
"1794","K10980",1,0.998421373711134,0,1
"1795","K11086",1,0.998097742514087,0,1
"1796","K11088",1,0.995883035138704,0,1
"1797","K11089",1,0.9978495388857,0,1
"1798","K11090",1,0.998424490165195,0,1
"1799","K11093",1,0.998554942095583,0,1
"1800","K11096",1,0.995149135672071,0,1
"1801","K11097",1,0.997762464509948,0,1
"1802","K11098",1,0.997535653233342,0,1
"1803","K11099",1,0.996812673844912,0,1
"1804","K11101",1,0.998777827440195,0,1
"1805","K11109",1,0.998277017370125,0,1
"1806","K11113",1,0.998163157117804,0,1
"1807","K11124",1,0.998674507409507,0,1
"1808","K11125",1,0.998706551836753,0,1
"1809","K11126",1,0.998652674546854,0,1
"1810","K11131",1,0.998333933682287,0,1
"1811","K11135",1,0.99796339241985,0,1
"1812","K11136",1,0.998730707595227,0,1
"1813","K11138",1,0.99881615024811,0,1
"1814","K11141",1,0.995068351498522,0,4
"1815","K11143",1,0.998251721009283,0,1
"1816","K11147",1,0.998139040132286,0,1
"1817","K11150",1,0.987879065311202,0,4
"1818","K11153",1,0.989257767878568,0,4
"1819","K11155",1,0.998675693741061,0,1
"1820","K11163",1,0.9982905996449,0,1
"1821","K11165",1,0.996419677099857,0,2
"1822","K11168",1,0.996993689841296,0,1
"1823","K11182",1,0.995040566812245,0,2
"1824","K11187",1,0.998439342313867,0,1
"1825","K11188",1,0.996317557983947,0,2
"1826","K11204",1,0.998666151737689,0,1
"1827","K11205",1,0.998255722622549,0,1
"1828","K11214",1,0.997656849633029,0,1
"1829","K11224",1,0.998715019795286,0,1
"1830","K11247",1,0.99825802588982,0,1
"1831","K11248",1,0.9983811099198,0,1
"1832","K11251",1,0.992401451745258,0,3
"1833","K11257",1,0.989224901710252,0,3
"1834","K11262",1,0.998995242126345,0,1
"1835","K11266",1,0.998728116237606,0,1
"1836","K11267",1,0.998815856795283,0,1
"1837","K11268",1,0.998382137550954,0,1
"1838","K11269",1,0.998810339321985,0,1
"1839","K11273",1,0.998753651239805,0,1
"1840","K11274",1,0.998820670390816,0,1
"1841","K11276",1,0.998339889860727,0,1
"1842","K11279",1,0.998688770253281,0,1
"1843","K11290",1,0.998213354400189,0,1
"1844","K11291",1,0.998471191639935,0,1
"1845","K11292",1,0.998821637213887,0,1
"1846","K11298",1,0.998199972976453,0,1
"1847","K11303",1,0.998298104540302,0,1
"1848","K11304",1,0.998245719442208,0,1
"1849","K11306",1,0.998639839622325,0,1
"1850","K11307",1,0.998637454306834,0,1
"1851","K11308",1,0.998335766144392,0,1
"1852","K11310",1,0.998264755565005,0,1
"1853","K11313",1,0.998711067801173,0,1
"1854","K11314",1,0.998353029685356,0,1
"1855","K11315",1,0.996095882090079,0,1
"1856","K11317",1,0.99838017716151,0,1
"1857","K11319",1,0.99829131657228,0,1
"1858","K11321",1,0.998711730926567,0,1
"1859","K11322",1,0.998428001456044,0,1
"1860","K11323",1,0.998242589132583,0,1
"1861","K11324",1,0.998757516952767,0,1
"1862","K11338",1,0.998254177892444,0,1
"1863","K11339",1,0.99796120707982,0,1
"1864","K11340",1,0.998457350061374,0,1
"1865","K11344",1,0.99818016543897,0,1
"1866","K11348",1,0.998666622763349,0,1
"1867","K11352",1,0.995006122991373,0,1
"1868","K11353",1,0.996402180357756,0,1
"1869","K11363",1,0.998448349454277,0,1
"1870","K11368",1,0.997835070126161,0,1
"1871","K11373",1,0.998762870270608,0,1
"1872","K11376",1,0.99824128268174,0,1
"1873","K11390",1,0.998219700200703,0,1
"1874","K11393",1,0.998312120187161,0,1
"1875","K11404",1,0.998495720710434,0,1
"1876","K11406",1,0.998894644356357,0,1
"1877","K11407",1,0.9987751711317,0,1
"1878","K11412",1,0.998391078087747,0,1
"1879","K11413",1,0.998230709770172,0,1
"1880","K11417",1,0.99854461328741,0,1
"1881","K11418",1,0.998420789926693,0,1
"1882","K11420",1,0.998900192429924,0,1
"1883","K11421",1,0.998891982350201,0,1
"1884","K11423",1,0.99408606259159,0,4
"1885","K11424",1,0.998709384842368,0,1
"1886","K11427",1,0.998827213964724,0,1
"1887","K11428",1,0.998160269264471,0,1
"1888","K11429",1,0.998498471407674,0,1
"1889","K11430",1,0.998686769543863,0,1
"1890","K11436",1,0.998705940961536,0,1
"1891","K11445",1,0.998768980627644,0,1
"1892","K11446",1,0.998819675726443,0,1
"1893","K11447",1,0.998847534488898,0,1
"1894","K11449",1,0.998888985766293,0,1
"1895","K11450",1,0.998723533669908,0,1
"1896","K11455",1,0.99698639452477,0,1
"1897","K11459",1,0.994500401115321,0,3
"1898","K11461",1,0.998496860083385,0,1
"1899","K11462",1,0.998330551072646,0,1
"1900","K11471",1,0.998296868183137,0,1
"1901","K11478",1,0.998845260387793,0,1
"1902","K11481",1,0.998164351521765,0,1
"1903","K11490",1,0.99882731901641,0,1
"1904","K11493",1,0.99822573779944,0,1
"1905","K11495",1,0.99761591805905,0,1
"1906","K11497",1,0.998512624376605,0,1
"1907","K11498",1,0.996692393993508,0,3
"1908","K11502",1,0.998748988589935,0,1
"1909","K11503",1,0.998305610012454,0,1
"1910","K11506",1,0.998146441719346,0,1
"1911","K11508",1,0.998218490965437,0,1
"1912","K11509",1,0.998243453828409,0,1
"1913","K11513",1,0.998257838720495,0,1
"1914","K11514",1,0.998388148256233,0,1
"1915","K11515",1,0.998338368341117,0,1
"1916","K11519",1,0.998129523472138,0,1
"1917","K11536",1,0.997591225773141,0,2
"1918","K11540",1,0.998887056009373,0,1
"1919","K11542",1,0.998767816288126,0,1
"1920","K11544",1,0.998342357155874,0,1
"1921","K11546",1,0.997746399347253,0,1
"1922","K11547",1,0.998495530659667,0,1
"1923","K11548",1,0.998345188150636,0,1
"1924","K11550",1,0.996896486594537,0,1
"1925","K11564",1,0.998734840357114,0,1
"1926","K11577",1,0.999080726862048,0,1
"1927","K11584",1,0.997410133114381,0,2
"1928","K11590",1,0.997014560050562,0,1
"1929","K11592",1,0.99606323932021,0,3
"1930","K11593",1,0.997241616792015,0,2
"1931","K11644",1,0.998763356258468,0,1
"1932","K11647",1,0.998848031736239,0,1
"1933","K11648",1,0.998245807122216,0,1
"1934","K11649",1,0.997592550602762,0,2
"1935","K11650",1,0.998273086217185,0,1
"1936","K11651",1,0.998398880117748,0,1
"1937","K11653",1,0.998781117733593,0,1
"1938","K11654",1,0.998705876395978,0,1
